product_id,product_name,category,cost_price,selling_price
1782,Nescafe Coffee 200g Unit,Dairy,13.31,16.96
1783,Albany Brown Bread Box,Cleaning,32.86,43.42
1784,Five Roses Tea 100s Unit,Pantry,49.33,67.39
1785,Five Roses Tea 100s Box,Groceries,13.79,18.91
1786,Coca-Cola 500ml Bottle,Pantry,49.95,66.86
1787,Nestle Milo 500g Unit,Cleaning,25.31,30.7
1788,Five Roses Tea 100s Unit,Dairy,9.88,15.8
1789,Albany Brown Bread Box,Beverages,42.98,52.79
1790,Simba Chips 120g Box,Bakery,40.74,52.61
1791,Omo Washing Powder 2kg Bottle,Cleaning,11.91,14.54
1792,Coca-Cola 500ml Unit,Beverages,28.36,36.36
1793,Five Roses Tea 100s Box,Beverages,35.31,56.3
1794,Nescafe Coffee 200g Bottle,Dairy,21.84,26.63
1795,Nescafe Coffee 200g Bottle,Snacks,48.11,67.24
1796,Coca-Cola 500ml Unit,Beverages,42.66,53.8
1797,Albany Brown Bread Unit,Snacks,14.12,18.12
1798,Clover Full Cream Milk 1L Pack,Bakery,27.91,39.31
1799,Koo Baked Beans 410g Bottle,Pantry,39.92,54.15
1800,Simba Chips 120g Pack,Dairy,23.58,28.71
1801,Clover Full Cream Milk 1L Unit,Snacks,6.51,10.36
1802,Albany Brown Bread Box,Beverages,14.57,21.52
1803,Coca-Cola 500ml Pack,Cleaning,27.36,36.41
1804,Coca-Cola 500ml Unit,Cleaning,23.66,37.81
1805,Simba Chips 120g Pack,Groceries,42.55,58.77
1806,Nescafe Coffee 200g Box,Dairy,21.16,30.98
1807,Sunlight Dish Liquid 750ml Box,Pantry,37.56,52.54
1808,Sunlight Dish Liquid 750ml Pack,Beverages,19.44,24.39
1809,Nestle Milo 500g Box,Snacks,24.41,32.41
1810,Five Roses Tea 100s Bottle,Bakery,10.22,12.41
1811,Nestle Milo 500g Pack,Cleaning,33.44,48.14
1812,Coca-Cola 500ml Bottle,Groceries,12.7,18.04
1813,Nescafe Coffee 200g Box,Beverages,39.08,59.11
1814,Coca-Cola 500ml Unit,Snacks,46.27,59.54
1815,Clover Full Cream Milk 1L Bottle,Groceries,18.51,22.62
1816,Albany Brown Bread Pack,Groceries,42.99,62.52
1817,Sunlight Dish Liquid 750ml Unit,Beverages,7.26,9.03
1818,Simba Chips 120g Box,Bakery,10.49,13.8
1819,Clover Full Cream Milk 1L Box,Groceries,13.68,18.86
1820,Omo Washing Powder 2kg Pack,Dairy,32.31,40.83
1821,Omo Washing Powder 2kg Box,Pantry,48.02,67.37
1822,Albany Brown Bread Bottle,Bakery,44.16,69.01
1823,Five Roses Tea 100s Pack,Cleaning,46.92,70.47
1824,Omo Washing Powder 2kg Box,Bakery,33.26,40.16
1825,Nestle Milo 500g Bottle,Groceries,15.36,22.45
1826,Coca-Cola 500ml Box,Groceries,13.7,17.41
1827,Clover Full Cream Milk 1L Unit,Beverages,34.91,44.56
1828,Omo Washing Powder 2kg Bottle,Beverages,35.3,47.67
1829,Five Roses Tea 100s Box,Dairy,15.18,22.9
1830,Nestle Milo 500g Pack,Cleaning,33.07,41.5
1831,Nestle Milo 500g Pack,Snacks,41.67,59.39
1832,Clover Full Cream Milk 1L Unit,Snacks,36.53,47.85
1833,Coca-Cola 500ml Bottle,Cleaning,6.96,9.87
1834,Albany Brown Bread Bottle,Snacks,31.54,47.95
1835,Omo Washing Powder 2kg Box,Beverages,32.69,48.19
1836,Nestle Milo 500g Bottle,Bakery,45.69,56.91
1837,Koo Baked Beans 410g Box,Groceries,42.09,64.05
1838,Five Roses Tea 100s Unit,Pantry,31.11,48.41
1839,Clover Full Cream Milk 1L Box,Pantry,8.26,12.47
1840,Clover Full Cream Milk 1L Box,Dairy,10.31,14.78
1841,Nescafe Coffee 200g Pack,Snacks,7.38,11.05
1842,Coca-Cola 500ml Bottle,Pantry,35.8,56.3
1843,Coca-Cola 500ml Bottle,Dairy,17.73,25.16
1844,Simba Chips 120g Bottle,Dairy,39.17,58.88
1845,Koo Baked Beans 410g Bottle,Snacks,31.55,43.43
1846,Omo Washing Powder 2kg Unit,Beverages,48.62,63.75
1847,Nestle Milo 500g Pack,Snacks,18.28,28.33
1848,Omo Washing Powder 2kg Bottle,Dairy,23.52,35.68
1849,Koo Baked Beans 410g Unit,Snacks,8.88,13.47
1850,Nestle Milo 500g Box,Bakery,21.92,29.23
1851,Simba Chips 120g Unit,Groceries,43.97,67.17
1852,Koo Baked Beans 410g Unit,Beverages,21.84,29.03
1853,Five Roses Tea 100s Bottle,Pantry,33.06,48.06
1854,Koo Baked Beans 410g Box,Pantry,46.76,63.12
1855,Sunlight Dish Liquid 750ml Pack,Beverages,39.76,59.49
1856,Sunlight Dish Liquid 750ml Box,Cleaning,34.66,54.62
1857,Nestle Milo 500g Bottle,Snacks,16.69,22.66
1858,Nestle Milo 500g Pack,Pantry,21.3,31.54
1859,Sunlight Dish Liquid 750ml Box,Pantry,20.11,24.57
1860,Koo Baked Beans 410g Unit,Bakery,21.33,30.9
1861,Omo Washing Powder 2kg Bottle,Beverages,8.68,12.43
1862,Clover Full Cream Milk 1L Unit,Bakery,27.79,38.6
1863,Simba Chips 120g Unit,Beverages,46.72,69.21
1864,Nescafe Coffee 200g Unit,Cleaning,21.18,27.92
1865,Clover Full Cream Milk 1L Bottle,Cleaning,11.75,15.82
1866,Omo Washing Powder 2kg Unit,Snacks,31.53,49.73
1867,Sunlight Dish Liquid 750ml Pack,Pantry,37.63,46.98
1868,Sunlight Dish Liquid 750ml Unit,Pantry,43.09,64.21
1869,Nescafe Coffee 200g Pack,Cleaning,6.41,8.96
1870,Simba Chips 120g Box,Dairy,45.78,60.68
1871,Sunlight Dish Liquid 750ml Unit,Cleaning,23.61,30.48
1872,Five Roses Tea 100s Unit,Pantry,17.28,21.9
1873,Albany Brown Bread Pack,Bakery,9.62,14.07
1874,Simba Chips 120g Pack,Snacks,41.21,58.71
1875,Nestle Milo 500g Bottle,Beverages,14.53,18.02
1876,Coca-Cola 500ml Box,Beverages,9.27,13.12
1877,Sunlight Dish Liquid 750ml Unit,Snacks,34.34,45.94
1878,Clover Full Cream Milk 1L Bottle,Cleaning,40.25,51.66
1879,Omo Washing Powder 2kg Unit,Dairy,47.71,72.04
1880,Albany Brown Bread Box,Groceries,22.97,31.38
1881,Simba Chips 120g Pack,Pantry,15.39,22.28
1882,Clover Full Cream Milk 1L Pack,Cleaning,13.86,21.64
1883,Five Roses Tea 100s Bottle,Bakery,46.59,74.16
1884,Sunlight Dish Liquid 750ml Box,Cleaning,46.81,65.24
1885,Five Roses Tea 100s Pack,Beverages,43.86,54.28
1886,Simba Chips 120g Box,Snacks,19.74,28.35
1887,Sunlight Dish Liquid 750ml Unit,Pantry,7.32,9.68
1888,Five Roses Tea 100s Unit,Dairy,28.63,45.47
1889,Five Roses Tea 100s Pack,Snacks,48.12,73.06
1890,Koo Baked Beans 410g Pack,Dairy,11.83,15.75
1891,Omo Washing Powder 2kg Unit,Snacks,37.07,57.52
1892,Coca-Cola 500ml Pack,Beverages,31.02,47.24
1893,Sunlight Dish Liquid 750ml Unit,Snacks,19.64,27.78
1894,Five Roses Tea 100s Bottle,Cleaning,6.41,10.1
1895,Omo Washing Powder 2kg Bottle,Dairy,38.85,58.56
1896,Omo Washing Powder 2kg Unit,Bakery,11.18,16.63
1897,Nestle Milo 500g Box,Dairy,13.83,17.89
1898,Simba Chips 120g Pack,Dairy,11.58,16.34
1899,Coca-Cola 500ml Bottle,Bakery,34.14,49.86
1900,Five Roses Tea 100s Box,Dairy,41.88,53.34
1901,Nestle Milo 500g Box,Snacks,34.49,53.15
1902,Clover Full Cream Milk 1L Bottle,Snacks,33.0,51.8
1903,Nescafe Coffee 200g Bottle,Cleaning,12.37,18.76
1904,Nestle Milo 500g Box,Groceries,7.34,10.73
1905,Five Roses Tea 100s Pack,Dairy,46.94,62.24
1906,Clover Full Cream Milk 1L Unit,Beverages,16.87,25.19
1907,Nescafe Coffee 200g Unit,Bakery,26.75,39.63
1908,Nescafe Coffee 200g Box,Groceries,19.82,26.05
1909,Sunlight Dish Liquid 750ml Pack,Groceries,20.28,27.41
1910,Coca-Cola 500ml Bottle,Groceries,18.08,25.92
1911,Omo Washing Powder 2kg Bottle,Groceries,6.43,9.88
1912,Simba Chips 120g Pack,Dairy,45.28,70.03
1913,Five Roses Tea 100s Bottle,Snacks,27.3,41.36
1914,Coca-Cola 500ml Bottle,Bakery,21.6,33.15
1915,Coca-Cola 500ml Box,Groceries,7.95,10.03
1916,Clover Full Cream Milk 1L Box,Cleaning,19.21,25.22
1917,Nescafe Coffee 200g Box,Bakery,46.53,59.56
1918,Albany Brown Bread Box,Bakery,35.73,45.71
1919,Sunlight Dish Liquid 750ml Bottle,Pantry,26.41,34.63
1920,Coca-Cola 500ml Pack,Beverages,25.28,32.37
1921,Clover Full Cream Milk 1L Box,Beverages,39.44,49.42
1922,Sunlight Dish Liquid 750ml Bottle,Groceries,38.29,48.53
1923,Nestle Milo 500g Unit,Snacks,45.58,60.87
1924,Koo Baked Beans 410g Bottle,Bakery,20.76,29.84
1925,Sunlight Dish Liquid 750ml Unit,Pantry,49.98,71.61
1926,Albany Brown Bread Bottle,Snacks,30.43,42.57
1927,Omo Washing Powder 2kg Pack,Pantry,31.03,40.52
1928,Clover Full Cream Milk 1L Unit,Cleaning,23.83,35.77
1929,Simba Chips 120g Box,Snacks,13.52,19.77
1930,Nestle Milo 500g Pack,Cleaning,31.54,47.25
1931,Clover Full Cream Milk 1L Pack,Groceries,30.24,40.63
1932,Coca-Cola 500ml Pack,Snacks,23.16,33.78
1933,Nestle Milo 500g Pack,Groceries,42.2,56.86
1934,Simba Chips 120g Pack,Pantry,8.55,12.95
1935,Clover Full Cream Milk 1L Bottle,Cleaning,35.82,49.05
1936,Coca-Cola 500ml Unit,Bakery,45.63,66.27
1937,Coca-Cola 500ml Bottle,Beverages,45.39,68.56
1938,Sunlight Dish Liquid 750ml Pack,Groceries,5.4,7.06
1939,Five Roses Tea 100s Unit,Beverages,49.3,65.48
1940,Simba Chips 120g Unit,Cleaning,48.0,71.94
1941,Five Roses Tea 100s Unit,Pantry,33.38,41.3
1942,Albany Brown Bread Unit,Bakery,30.86,45.77
1943,Simba Chips 120g Bottle,Bakery,8.05,12.4
1944,Simba Chips 120g Bottle,Cleaning,39.75,53.21
1945,Clover Full Cream Milk 1L Pack,Cleaning,29.85,36.8
1946,Koo Baked Beans 410g Bottle,Pantry,9.68,15.12
1947,Koo Baked Beans 410g Pack,Snacks,9.04,11.22
1948,Nescafe Coffee 200g Bottle,Cleaning,35.73,55.67
1949,Sunlight Dish Liquid 750ml Pack,Snacks,6.32,7.94
1950,Omo Washing Powder 2kg Bottle,Beverages,36.12,45.67
1951,Albany Brown Bread Bottle,Dairy,22.93,31.65
1952,Clover Full Cream Milk 1L Bottle,Groceries,33.84,43.06
1953,Clover Full Cream Milk 1L Box,Snacks,17.68,27.81
1954,Simba Chips 120g Box,Bakery,15.44,19.4
1955,Koo Baked Beans 410g Unit,Cleaning,27.62,38.12
1956,Coca-Cola 500ml Box,Beverages,13.76,20.79
1957,Nescafe Coffee 200g Pack,Beverages,27.23,37.32
1958,Five Roses Tea 100s Box,Pantry,15.02,19.96
1959,Five Roses Tea 100s Bottle,Dairy,47.03,59.0
1960,Coca-Cola 500ml Unit,Pantry,32.89,40.02
1961,Five Roses Tea 100s Unit,Cleaning,11.35,17.46
1962,Five Roses Tea 100s Unit,Dairy,14.97,19.93
1963,Koo Baked Beans 410g Box,Bakery,14.27,21.68
1964,Nescafe Coffee 200g Pack,Groceries,16.27,25.5
1965,Nescafe Coffee 200g Box,Pantry,17.14,23.54
1966,Nestle Milo 500g Bottle,Beverages,12.01,17.07
1967,Albany Brown Bread Pack,Dairy,22.88,35.38
1968,Simba Chips 120g Unit,Groceries,32.42,49.36
1969,Omo Washing Powder 2kg Box,Dairy,21.2,33.56
1970,Koo Baked Beans 410g Unit,Cleaning,22.58,33.42
1971,Clover Full Cream Milk 1L Bottle,Bakery,33.34,50.86
1972,Clover Full Cream Milk 1L Bottle,Beverages,22.57,28.85
1973,Simba Chips 120g Unit,Snacks,5.92,8.0
1974,Albany Brown Bread Box,Pantry,26.5,41.68
1975,Clover Full Cream Milk 1L Pack,Pantry,24.14,33.66
1976,Nescafe Coffee 200g Pack,Dairy,30.28,46.09
1977,Coca-Cola 500ml Bottle,Bakery,40.34,49.35
1978,Five Roses Tea 100s Box,Beverages,35.79,55.56
1979,Nestle Milo 500g Bottle,Pantry,9.65,15.28
1980,Omo Washing Powder 2kg Box,Groceries,40.33,55.71
1981,Omo Washing Powder 2kg Box,Beverages,19.74,24.9
1982,Five Roses Tea 100s Unit,Bakery,17.72,27.56
1983,Nescafe Coffee 200g Bottle,Beverages,29.11,40.75
1984,Albany Brown Bread Unit,Pantry,21.48,33.12
1985,Sunlight Dish Liquid 750ml Pack,Pantry,36.81,54.9
1986,Koo Baked Beans 410g Bottle,Snacks,44.75,66.11
1987,Sunlight Dish Liquid 750ml Pack,Beverages,37.76,47.1
1988,Nescafe Coffee 200g Bottle,Pantry,27.9,41.09
1989,Nestle Milo 500g Pack,Cleaning,40.28,64.32
1990,Clover Full Cream Milk 1L Pack,Cleaning,38.61,51.95
1991,Koo Baked Beans 410g Unit,Groceries,29.01,36.5
1992,Coca-Cola 500ml Pack,Snacks,49.68,65.7
1993,Albany Brown Bread Bottle,Cleaning,24.84,37.56
1994,Albany Brown Bread Bottle,Bakery,11.14,13.89
1995,Simba Chips 120g Box,Cleaning,37.33,46.99
1996,Omo Washing Powder 2kg Bottle,Dairy,11.63,17.34
1997,Sunlight Dish Liquid 750ml Pack,Pantry,14.34,17.28
1998,Nescafe Coffee 200g Unit,Beverages,36.63,46.7
1999,Nestle Milo 500g Box,Cleaning,27.13,35.81
2000,Nestle Milo 500g Pack,Groceries,36.56,55.36
