store_id,product_id,stock_level,reorder_level
S194,826,51,50
S086,974,193,33
S139,161,79,43
S194,1933,0,49
S109,168,56,25
S200,1438,128,52
S155,662,97,34
S061,259,144,24
S023,27,181,40
S004,1652,98,29
S135,997,93,27
S162,170,35,49
S173,746,124,32
S137,362,142,27
S138,804,82,21
S010,403,74,33
S144,285,107,31
S079,735,79,48
S034,93,80,48
S004,335,113,59
S177,1079,131,52
S049,578,129,29
S174,1480,105,43
S139,1291,66,44
S170,1037,172,49
S095,1199,65,28
S041,866,152,29
S068,297,144,32
S006,1130,176,22
S084,1090,164,53
S190,438,82,38
S191,983,65,24
S058,1730,130,46
S120,1002,142,40
S177,1974,127,59
S065,121,185,28
S098,52,130,37
S161,1189,59,28
S080,51,3,40
S009,1279,143,36
S141,811,150,35
S001,9,11,47
S074,397,187,24
S105,1804,168,33
S087,515,158,20
S041,981,152,51
S174,798,51,56
S148,1737,29,20
S162,736,67,35
S019,86,83,37
S100,1933,6,29
S004,1057,114,22
S143,973,152,23
S115,646,27,23
S042,709,114,56
S128,132,52,25
S061,1283,121,25
S067,65,67,36
S182,1705,162,46
S147,1572,72,54
S028,26,8,55
S055,493,151,50
S112,1468,61,53
S172,248,95,21
S019,315,133,22
S018,1712,20,21
S154,1258,131,46
S125,1160,64,59
S003,1647,192,36
S076,924,89,29
S188,151,102,51
S177,1127,182,33
S044,1660,173,38
S031,1315,165,36
S139,1620,79,58
S010,14,140,59
S124,1454,65,29
S067,623,152,27
S099,1737,53,44
S066,198,170,33
S010,221,0,38
S186,168,145,21
S168,1603,146,56
S062,1591,194,20
S060,887,178,41
S152,485,83,50
S146,1712,14,35
S179,933,123,20
S177,808,29,43
S043,1687,116,39
S091,537,0,48
S093,1311,117,43
S015,32,81,33
S164,1524,125,51
S117,788,29,26
S010,305,20,48
S159,73,100,44
S012,1106,165,47
S130,714,35,32
S046,1761,85,35
S046,353,15,43
S029,1256,68,24
S089,1424,126,54
S157,1906,137,46
S167,1258,29,34
S192,1005,10,52
S144,904,79,59
S181,1250,172,32
S008,566,109,53
S024,1494,139,57
S130,957,15,33
S030,221,139,37
S109,1726,134,41
S147,801,14,29
S007,1647,25,30
S042,1433,175,21
S089,751,88,45
S184,46,118,41
S175,427,38,40
S104,1730,172,22
S148,1930,157,43
S170,1333,121,42
S107,570,101,51
S187,1757,41,36
S150,171,191,33
S158,937,14,54
S010,1504,1,59
S092,791,161,45
S198,880,112,51
S175,46,10,24
S059,1259,71,32
S182,143,197,27
S086,18,139,26
S070,155,190,51
S065,426,139,45
S120,844,40,46
S050,1560,3,57
S145,1380,27,57
S128,1635,25,30
S020,1218,181,29
S102,984,155,26
S027,103,97,55
S058,1233,33,23
S001,595,141,29
S191,505,187,27
S066,1846,194,27
S076,940,11,26
S084,351,53,23
S114,1861,12,24
S113,1446,118,54
S178,1184,176,55
S072,1953,73,22
S029,16,125,35
S112,1432,53,39
S042,1599,122,21
S146,291,21,32
S122,1004,61,35
S081,191,56,38
S146,1441,75,21
S133,675,64,55
S083,1872,30,20
S007,1346,99,23
S128,758,194,22
S135,162,60,48
S089,1805,189,49
S170,213,133,21
S152,322,141,31
S009,650,109,34
S081,115,31,50
S102,1387,155,32
S121,450,189,30
S157,335,15,42
S131,547,113,24
S027,1447,68,55
S074,161,57,45
S095,1252,10,25
S043,330,141,37
S073,1615,78,27
S037,1,65,31
S074,25,161,54
S064,996,189,41
S101,581,164,41
S152,666,15,55
S196,1192,24,35
S181,1290,81,40
S137,1423,56,48
S003,1548,14,46
S141,845,190,48
S071,432,191,38
S051,1216,100,37
S123,628,10,52
S089,29,129,39
S190,714,192,26
S081,737,197,56
S064,1504,72,35
S130,105,171,22
S141,856,28,21
S150,508,8,36
S095,831,80,37
S019,1398,197,59
S072,1245,116,45
S083,764,127,59
S088,1955,44,57
S015,354,167,57
S055,1098,176,55
S094,1767,16,54
S110,1913,33,30
S102,721,66,43
S146,785,120,25
S159,1122,68,27
S071,446,34,57
S088,197,41,36
S003,1597,28,20
S049,272,199,42
S151,1769,52,20
S165,572,131,23
S132,97,102,45
S054,1080,160,45
S084,253,36,31
S037,1482,91,45
S122,368,53,51
S181,417,78,24
S045,1992,140,32
S199,582,144,50
S019,746,12,52
S151,1725,4,50
S017,1239,9,26
S072,1056,46,21
S124,253,111,20
S050,1319,194,42
S175,653,183,47
S059,1314,156,40
S142,979,114,37
S167,1383,169,40
S035,881,23,21
S191,636,106,49
S087,1130,176,37
S101,834,187,38
S010,155,147,56
S093,193,188,28
S067,545,44,25
S160,588,5,57
S038,497,175,33
S015,650,90,53
S101,1828,162,33
S072,1122,22,32
S195,1308,153,34
S121,955,104,47
S090,1715,193,32
S018,1368,193,30
S121,1490,168,56
S077,736,47,35
S123,1817,160,38
S023,468,69,28
S033,493,120,55
S188,1421,138,47
S113,1513,96,40
S054,30,22,52
S032,905,8,43
S146,918,15,23
S037,545,46,37
S050,1161,11,48
S119,1583,196,45
S180,1059,153,40
S089,1870,62,28
S042,1291,71,50
S148,1136,120,45
S167,1291,33,22
S034,1133,144,41
S143,986,34,45
S098,36,41,44
S114,1970,70,27
S060,1595,33,47
S163,191,168,22
S051,1977,144,47
S162,1662,73,34
S129,1666,78,41
S027,157,35,58
S110,578,34,46
S055,1944,45,56
S086,1223,54,37
S102,555,156,58
S004,150,65,26
S045,870,115,25
S190,1639,145,32
S135,1128,157,30
S120,1854,13,30
S164,1852,109,27
S126,674,46,38
S185,303,168,33
S103,928,30,20
S152,169,44,33
S054,966,146,20
S140,1577,129,58
S115,1283,160,33
S168,1077,67,42
S032,908,115,36
S051,478,78,46
S196,1113,60,37
S109,1248,118,24
S011,10,88,32
S006,558,28,58
S048,1246,21,44
S087,1182,95,38
S192,1334,197,25
S139,311,193,45
S129,701,178,45
S021,393,101,33
S111,542,156,58
S029,276,148,32
S195,54,147,36
S070,897,120,48
S115,1344,125,26
S138,331,79,42
S053,1904,121,37
S192,1800,57,27
S131,1694,197,21
S021,1277,197,51
S096,1774,112,33
S012,720,95,48
S150,1431,80,52
S045,1066,138,42
S139,610,192,38
S066,593,34,41
S100,851,149,43
S054,322,163,34
S130,606,17,48
S169,944,180,49
S085,1349,84,48
S074,1160,11,44
S143,1207,35,50
S119,820,188,29
S010,912,150,37
S194,1767,108,30
S150,366,42,25
S081,1938,103,25
S022,1807,198,32
S029,415,141,24
S053,369,179,26
S103,136,8,49
S034,777,54,36
S007,575,133,57
S107,1169,75,34
S183,1337,45,42
S127,1188,73,54
S076,1294,127,54
S030,1954,179,50
S135,1278,44,45
S081,1426,99,53
S117,1238,61,42
S134,1710,143,23
S114,1486,37,42
S137,1244,56,41
S181,1228,122,55
S179,1981,196,55
S016,157,46,28
S125,966,67,51
S100,1777,8,26
S114,421,91,59
S032,1564,114,47
S100,11,74,34
S008,1351,116,31
S113,114,140,34
S141,1543,14,48
S080,1974,86,42
S045,787,30,29
S063,624,191,29
S185,893,179,53
S071,1558,171,20
S094,45,185,20
S169,1102,34,29
S119,1846,180,28
S004,1668,163,35
S031,135,193,46
S005,481,151,47
S015,909,153,21
S174,1326,101,25
S182,1578,35,39
S077,1088,116,41
S139,1459,93,33
S160,694,136,33
S064,1719,139,22
S183,790,194,38
S143,1524,27,32
S044,757,176,40
S162,535,164,27
S149,1864,41,55
S153,920,108,20
S031,30,121,31
S094,454,68,31
S199,406,79,22
S070,1235,34,42
S069,1451,196,36
S113,286,155,50
S140,604,94,20
S191,11,166,41
S090,1088,34,59
S150,1052,67,52
S050,1254,163,30
S137,1119,173,54
S055,859,54,35
S020,1932,93,31
S058,717,104,58
S053,345,195,56
S023,1384,45,36
S076,463,74,23
S001,1665,151,39
S044,1323,6,55
S187,1135,47,30
S115,690,107,55
S179,1375,166,25
S127,602,6,39
S010,645,15,40
S052,498,121,41
S055,696,160,20
S053,895,179,33
S075,1541,154,36
S128,1413,110,55
S012,104,164,21
S123,1155,109,29
S161,306,96,35
S169,768,122,41
S072,615,105,48
S121,653,128,45
S077,1401,48,50
S107,9,188,45
S015,1259,121,55
S087,1383,10,44
S142,915,54,41
S054,577,166,55
S186,1880,168,26
S086,1399,93,52
S089,1212,127,30
S042,824,96,54
S052,1170,197,32
S003,1475,24,47
S010,765,167,53
S182,939,114,37
S152,385,118,26
S161,1156,94,56
S087,1589,143,31
S110,1720,58,31
S108,1635,73,45
S054,1050,196,26
S170,289,52,45
S007,1823,73,45
S133,153,171,58
S159,1701,157,24
S114,383,45,33
S174,1066,193,46
S019,565,172,41
S124,1563,166,39
S158,388,124,58
S043,1079,156,54
S050,602,100,52
S154,1103,80,42
S193,435,122,52
S160,1943,57,58
S092,1562,77,42
S046,1498,186,57
S181,631,178,44
S007,204,191,39
S156,615,130,32
S033,1480,186,31
S175,1502,165,51
S086,147,130,41
S164,1998,78,23
S047,1254,89,30
S051,466,20,21
S016,674,157,40
S118,1446,105,25
S127,678,125,31
S143,1525,12,36
S155,1146,27,32
S135,724,180,51
S045,1452,130,33
S101,1361,48,22
S177,383,23,56
S039,216,84,31
S150,379,31,49
S027,1830,164,40
S044,1184,142,29
S112,1041,83,39
S055,319,125,44
S155,1385,21,49
S125,312,41,34
S126,369,149,21
S166,536,34,55
S101,431,109,33
S128,137,140,34
S096,1501,76,59
S028,1574,32,29
S052,1521,87,26
S035,1065,184,35
S157,1633,4,36
S189,393,158,48
S198,705,80,42
S140,525,180,26
S124,987,190,50
S017,1740,113,50
S178,78,30,55
S191,456,123,23
S096,169,16,40
S033,1427,38,23
S175,1936,112,52
S177,1971,60,36
S035,1086,158,30
S024,796,86,29
S097,135,125,22
S002,1211,0,32
S102,210,75,54
S005,820,185,37
S029,301,87,23
S156,687,118,33
S047,1429,123,24
S120,675,23,20
S133,401,68,54
S174,1643,87,43
S014,1253,109,36
S021,1874,163,43
S190,444,11,31
S183,1840,88,38
S078,1631,68,30
S072,214,132,49
S040,550,181,20
S106,339,172,22
S046,1071,60,44
S088,560,37,26
S164,1114,105,51
S009,1907,53,29
S183,1280,145,46
S154,1488,91,22
S104,901,13,26
S032,1716,101,45
S193,1709,46,20
S141,1844,4,35
S116,1222,100,52
S163,695,142,23
S141,1646,20,33
S048,629,35,53
S087,520,16,38
S193,104,157,44
S064,1089,25,44
S109,436,191,27
S119,112,193,40
S096,552,178,20
S191,1056,115,53
S001,1118,12,26
S031,1186,82,49
S151,1754,174,30
S192,189,113,42
S066,592,184,36
S066,1078,83,20
S196,769,84,34
S023,1249,18,20
S175,1832,34,53
S181,1578,70,30
S072,1699,110,37
S157,1300,54,52
S106,1390,86,40
S192,812,55,58
S135,1700,49,27
S020,739,199,28
S134,442,99,41
S196,837,41,46
S194,1410,111,20
S066,1136,13,35
S155,1295,75,24
S040,821,144,56
S143,26,127,29
S194,306,171,38
S092,144,28,52
S017,627,103,51
S002,1742,7,28
S003,298,56,47
S176,1757,1,47
S067,1415,174,45
S101,202,67,46
S159,1008,34,33
S128,268,150,30
S091,21,1,30
S066,630,42,40
S104,1442,41,52
S159,1233,132,39
S178,1903,85,57
S014,1886,170,26
S183,1560,3,20
S018,902,176,54
S181,1163,36,32
S053,1244,11,58
S046,1661,53,51
S117,1017,143,42
S088,421,199,41
S120,716,157,43
S014,246,107,42
S187,1629,178,30
S164,22,119,42
S054,771,80,57
S141,767,140,47
S187,1537,69,47
S144,1655,163,51
S004,1478,178,21
S069,1100,136,40
S168,146,64,28
S053,1068,159,35
S059,1797,140,35
S156,522,26,53
S053,1080,32,58
S147,1971,146,27
S160,209,40,38
S012,1065,76,43
S163,1445,147,23
S081,46,92,52
S015,570,184,57
S105,1530,27,32
S059,866,17,51
S079,1951,195,42
S081,242,128,28
S045,218,30,31
S177,435,95,55
S125,1982,165,36
S081,150,178,23
S016,102,152,52
S126,1315,8,54
S074,142,77,29
S080,1423,36,25
S055,1217,157,35
S197,855,59,43
S057,414,4,20
S087,474,91,51
S076,1097,41,38
S009,1302,18,44
S090,982,36,51
S066,943,107,24
S160,579,29,24
S176,588,130,48
S080,224,121,51
S096,193,188,53
S069,754,109,20
S053,1854,22,31
S135,1933,9,38
S110,838,121,25
S166,1438,155,34
S179,91,18,59
S076,1887,56,57
S099,922,139,39
S052,1901,175,39
S061,737,130,45
S081,302,134,56
S099,390,174,47
S094,1377,99,53
S013,1524,151,27
S103,1793,118,25
S007,103,55,49
S102,711,11,47
S117,471,82,26
S158,396,85,43
S164,660,64,59
S025,16,125,23
S182,1245,108,31
S005,432,135,57
S152,970,126,44
S175,1289,23,42
S160,874,130,44
S173,415,81,59
S157,443,40,20
S195,1074,134,20
S163,1226,129,41
S132,359,10,48
S005,612,48,20
S061,721,11,24
S123,76,164,53
S068,1040,144,40
S037,1306,75,48
S037,1878,78,30
S167,532,30,37
S058,1274,87,50
S009,1666,178,20
S170,413,108,24
S052,1142,106,45
S075,440,110,23
S028,1326,58,55
S178,73,24,54
S162,1718,191,33
S064,1843,35,28
S008,1345,50,38
S062,1772,154,52
S070,1530,58,51
S043,295,127,34
S168,756,109,34
S135,35,132,52
S173,1174,111,50
S124,1270,29,34
S032,135,140,20
S001,876,84,39
S163,94,148,48
S036,1437,20,48
S162,1103,23,24
S085,437,156,54
S028,1353,172,29
S014,69,187,38
S122,171,97,35
S107,1786,26,32
S176,1407,187,55
S061,1393,164,22
S012,1985,1,51
S055,120,79,22
S028,305,127,37
S038,1206,46,33
S108,1047,7,25
S161,857,190,50
S052,1699,70,55
S059,1579,168,22
S123,847,74,53
S120,876,119,24
S172,1098,100,40
S085,1135,59,28
S043,1700,60,21
S046,957,65,29
S108,520,15,43
S047,1689,65,38
S014,1014,186,23
S103,1302,122,37
S086,982,185,48
S196,977,71,51
S175,384,185,33
S056,1836,47,50
S164,984,65,20
S043,699,130,42
S034,708,156,57
S009,1378,184,29
S143,1595,173,59
S035,769,78,38
S176,1026,41,38
S179,1842,192,31
S181,262,9,33
S108,775,18,46
S041,1929,0,30
S112,817,131,58
S066,1600,115,47
S074,225,195,26
S082,1728,151,29
S158,1535,157,28
S040,799,141,26
S175,1512,175,55
S076,87,37,27
S149,230,163,57
S137,1676,55,44
S093,678,135,31
S113,1729,86,34
S080,211,185,26
S013,1799,177,27
S160,860,191,27
S170,1182,163,23
S046,305,24,49
S115,51,39,59
S186,1611,129,57
S055,709,161,21
S113,1173,69,56
S090,161,67,56
S036,1677,140,38
S114,1537,21,40
S091,1049,96,42
S127,987,100,34
S173,345,147,23
S052,800,36,57
S183,611,77,48
S112,1136,33,33
S136,960,189,51
S088,456,80,43
S169,1017,64,53
S056,1822,143,38
S168,198,18,21
S122,1003,60,36
S075,691,63,42
S140,53,28,39
S161,505,156,58
S158,1423,190,42
S086,465,37,37
S179,60,73,46
S063,1959,16,42
S107,633,78,22
S171,1969,119,29
S179,516,176,26
S143,1450,197,31
S189,956,17,56
S038,858,194,20
S142,462,54,44
S135,90,173,57
S169,772,52,34
S154,1754,118,35
S110,387,4,28
S126,178,169,59
S004,102,16,20
S092,1771,95,57
S112,635,143,50
S062,43,47,47
S024,1364,13,36
S024,87,58,48
S108,1785,147,35
S052,859,69,26
S145,532,76,52
S007,653,57,27
S091,262,73,34
S196,77,27,48
S054,1360,28,46
S123,583,112,20
S088,122,88,39
S178,667,166,28
S037,709,177,39
S072,472,54,58
S057,134,95,27
S057,1615,155,31
S135,1132,173,50
S063,1722,9,54
S062,395,170,42
S184,951,70,55
S016,270,116,30
S172,1673,179,48
S071,1533,157,59
S014,1975,129,26
S001,1428,43,54
S028,472,158,32
S014,1333,46,34
S133,1591,135,29
S050,1887,96,40
S049,451,95,48
S152,1167,131,47
S077,149,116,33
S136,352,0,42
S148,1742,190,37
S023,1425,81,23
S128,885,171,50
S124,1749,111,56
S147,1668,105,31
S146,69,18,55
S084,1132,49,20
S181,1108,155,52
S179,1694,133,57
S040,1785,99,50
S028,853,129,56
S184,327,168,49
S112,1296,158,31
S175,146,56,59
S104,778,139,38
S195,1821,100,37
S197,1901,194,39
S124,711,2,45
S147,1300,116,21
S140,565,196,21
S059,286,55,44
S134,1452,64,26
S106,847,13,59
S006,1487,39,54
S121,1318,105,40
S189,1064,36,47
S026,1237,52,52
S135,1110,108,51
S033,863,146,55
S029,135,29,52
S180,1514,74,32
S029,620,31,58
S056,1388,93,23
S110,1152,9,38
S140,1231,7,26
S100,996,177,30
S092,1403,98,40
S003,1932,141,28
S029,1234,133,51
S007,1874,26,48
S104,1800,51,28
S050,641,124,28
S150,1304,95,54
S033,1113,120,41
S119,1280,159,41
S183,519,196,46
S182,1422,172,26
S045,499,45,25
S181,1977,82,57
S132,1374,62,59
S034,1716,192,21
S139,1075,84,49
S004,39,148,52
S014,1209,5,40
S007,100,170,37
S117,420,116,35
S130,1394,119,49
S096,649,124,44
S063,1449,49,23
S006,1850,84,59
S193,1795,73,35
S085,1495,80,52
S141,1281,163,40
S015,1049,154,49
S110,1125,176,21
S020,747,166,25
S039,1327,95,43
S072,194,49,41
S185,524,147,41
S154,34,152,43
S054,727,84,50
S093,783,187,43
S037,121,109,55
S020,243,31,54
S057,1512,40,30
S166,1593,136,20
S028,318,25,46
S124,216,62,48
S141,1295,11,44
S020,588,120,59
S147,1382,122,59
S198,635,121,41
S105,700,145,32
S039,342,5,27
S159,721,96,49
S127,1131,186,54
S137,1860,111,25
S100,50,192,43
S080,1162,56,44
S031,590,147,52
S088,1693,102,46
S197,932,105,28
S052,1949,161,53
S022,1292,74,23
S151,1418,115,57
S139,1289,34,25
S118,1148,23,55
S183,887,143,46
S159,1783,89,45
S047,127,137,54
S178,1182,37,33
S165,2000,43,57
S184,1843,51,47
S145,950,48,37
S080,625,116,47
S126,224,163,58
S100,419,23,29
S122,894,136,28
S015,387,198,22
S061,1211,177,44
S134,1783,158,21
S120,1040,114,52
S031,712,10,26
S116,511,32,34
S136,1316,162,24
S097,1249,15,44
S139,1107,123,26
S107,83,44,58
S072,177,24,46
S040,26,48,53
S051,967,7,58
S172,1452,194,38
S010,253,110,25
S066,534,58,48
S019,1521,28,29
S168,1160,99,46
S135,644,132,45
S071,579,179,42
S105,1000,94,43
S106,1196,65,45
S034,1831,143,25
S076,183,93,32
S092,342,18,51
S049,1301,160,43
S166,1676,42,27
S107,277,52,46
S082,1903,173,41
S030,1712,113,59
S148,505,106,41
S155,703,188,32
S016,1827,175,36
S076,1120,99,25
S122,504,57,22
S028,1300,142,24
S109,928,78,51
S151,1890,174,22
S007,1172,3,58
S119,253,117,23
S185,1404,67,37
S071,1768,50,30
S037,38,59,57
S050,86,177,24
S125,157,124,34
S058,448,11,23
S163,1739,149,31
S024,641,14,43
S164,1061,173,31
S111,1142,152,50
S107,523,10,39
S014,1864,65,39
S046,1832,35,32
S048,162,149,35
S124,1445,31,32
S051,1282,137,41
S004,1441,75,57
S093,1958,32,26
S190,1859,45,48
S121,801,118,56
S047,747,151,20
S093,1595,128,50
S022,1045,33,36
S098,441,57,26
S058,1898,32,22
S034,453,86,48
S139,177,33,21
S139,1523,141,29
S046,836,97,40
S146,17,76,20
S065,471,174,32
S120,1324,182,52
S060,828,48,50
S053,1607,85,53
S054,741,38,27
S033,653,167,52
S092,1310,176,44
S166,846,25,46
S013,384,27,22
S023,587,42,24
S104,540,172,38
S187,673,110,28
S116,380,34,20
S014,1766,160,21
S048,1361,44,39
S127,1700,171,49
S049,1827,16,42
S049,415,6,55
S109,1835,104,27
S121,1640,136,21
S121,681,42,23
S127,189,21,40
S015,103,15,42
S169,1251,137,24
S157,1747,185,58
S041,266,85,59
S024,851,3,25
S152,825,82,56
S066,204,65,58
S150,375,37,59
S182,470,189,31
S129,1285,164,43
S070,848,104,48
S143,1860,100,42
S081,1971,85,37
S023,1315,81,22
S074,1087,81,37
S039,1106,17,35
S189,928,80,33
S189,645,62,55
S028,1457,115,45
S136,1388,162,45
S198,980,112,58
S200,217,4,48
S198,1331,135,32
S200,1792,27,58
S054,1222,78,47
S092,1876,112,50
S088,1526,138,57
S156,447,70,23
S030,542,63,41
S101,148,149,35
S086,531,20,56
S184,824,158,24
S083,1702,56,46
S058,1505,44,27
S150,694,128,29
S154,1076,177,27
S163,332,135,57
S044,1474,96,50
S136,1587,137,49
S172,986,162,38
S104,327,155,40
S068,1782,50,27
S019,826,64,25
S160,1120,151,30
S092,1360,66,54
S121,392,157,58
S092,366,189,23
S095,1471,79,41
S074,592,129,43
S101,374,159,37
S160,851,146,48
S172,1937,47,27
S129,865,103,45
S103,1263,124,24
S011,959,151,56
S174,1110,15,45
S122,1602,191,20
S133,15,10,44
S125,260,70,24
S074,331,115,44
S054,1418,92,25
S002,1357,70,48
S055,1750,36,32
S166,1,136,36
S157,1924,156,20
S190,220,180,26
S012,1976,192,33
S169,134,24,25
S146,222,155,29
S113,300,135,59
S131,1111,129,30
S070,1469,132,47
S134,1036,67,20
S101,676,178,46
S008,963,146,31
S168,216,7,24
S062,1743,115,57
S198,405,75,21
S195,679,180,50
S098,1667,153,40
S165,1395,136,26
S199,478,29,30
S019,491,184,23
S047,622,195,23
S166,142,39,47
S113,1343,110,49
S043,226,124,55
S108,866,153,51
S101,62,53,57
S088,1684,176,45
S193,774,97,29
S009,1856,153,29
S053,1116,149,34
S151,1972,146,41
S150,706,163,32
S016,1895,196,41
S170,1029,150,41
S056,464,45,42
S134,1882,33,43
S158,1822,116,27
S123,613,168,52
S117,1952,193,36
S042,1764,142,59
S107,126,123,39
S039,1281,128,44
S069,504,90,37
S071,1809,113,47
S195,158,147,53
S131,223,145,42
S107,487,173,57
S150,1529,166,37
S031,484,92,42
S115,1437,71,59
S085,1565,43,27
S046,412,53,46
S116,1058,157,34
S143,1517,12,35
S056,371,64,48
S052,1825,82,27
S040,1692,105,25
S141,644,15,45
S011,1483,190,50
S177,1106,115,40
S196,1961,87,46
S004,1711,80,31
S159,731,60,35
S130,787,171,57
S171,658,68,38
S171,1166,15,33
S057,325,41,27
S046,1373,175,30
S158,1026,194,24
S105,1043,114,33
S049,1074,122,34
S089,281,128,45
S051,767,100,55
S026,154,48,48
S007,1,185,23
S122,962,69,57
S115,453,87,56
S068,136,45,52
S178,843,102,31
S189,803,84,59
S152,1361,188,52
S128,355,107,38
S025,1383,18,38
S197,135,4,27
S122,993,91,59
S096,572,71,23
S027,996,17,31
S087,1668,33,20
S046,1556,48,57
S004,453,96,40
S067,1979,118,46
S150,9,150,44
S155,1535,55,31
S164,1167,159,38
S085,551,179,43
S057,77,29,55
S047,983,55,22
S030,1574,108,38
S061,1265,107,49
S152,1021,120,43
S142,10,6,57
S135,456,72,57
S154,1267,36,36
S006,130,109,22
S198,1354,153,34
S162,656,109,59
S169,530,181,30
S079,1424,146,20
S038,564,58,56
S096,1770,99,21
S044,989,112,56
S117,264,108,26
S104,803,72,28
S017,22,160,36
S015,43,139,55
S052,1590,143,52
S114,55,145,40
S025,197,21,21
S130,1680,96,30
S190,313,118,47
S163,1600,102,35
S177,823,94,26
S066,454,173,34
S034,1387,109,21
S129,1873,50,49
S027,145,85,40
S181,202,142,56
S160,1609,126,51
S197,1000,74,52
S133,1465,100,59
S089,504,71,45
S125,620,151,46
S184,1242,176,53
S044,1444,46,37
S048,529,105,35
S028,1692,67,36
S039,1006,35,53
S185,1045,136,46
S162,631,179,28
S051,1545,97,34
S126,1858,35,21
S100,583,166,59
S031,987,132,38
S186,686,199,55
S130,582,132,56
S164,855,54,54
S183,215,72,45
S114,237,41,53
S093,1888,53,48
S193,961,188,56
S180,1009,33,49
S141,1215,36,20
S068,1680,146,59
S131,1007,56,57
S006,169,64,46
S127,1806,161,26
S152,1905,36,52
S121,1847,133,56
S160,23,176,44
S144,1660,31,47
S020,1728,144,29
S149,421,145,21
S079,879,94,57
S120,1962,53,47
S190,797,76,39
S113,187,85,33
S082,686,179,43
S036,1537,4,20
S045,1441,49,36
S150,1050,163,34
S132,1014,146,23
S178,1164,188,36
S123,868,104,49
S118,1832,85,32
S134,1339,107,24
S164,1821,108,49
S067,696,173,44
S019,407,35,59
S131,596,90,26
S141,314,120,46
S160,217,92,44
S058,1592,82,39
S199,1280,197,41
S008,54,180,57
S188,382,42,35
S199,1808,192,22
S130,1223,78,57
S174,1474,175,53
S138,1342,65,29
S039,1521,149,40
S008,1172,94,54
S124,1535,10,54
S107,275,81,31
S067,1462,1,42
S112,18,153,49
S005,1772,168,59
S183,19,41,25
S185,69,53,27
S140,1840,64,52
S108,1279,180,44
S002,682,199,36
S033,384,197,24
S054,1314,38,48
S161,1891,135,21
S081,301,107,29
S134,1896,20,23
S090,1097,134,40
S113,270,185,49
S058,306,155,25
S079,1410,8,56
S071,948,76,56
S159,1351,106,56
S142,1473,131,29
S002,1098,12,22
S050,442,168,42
S197,1819,60,48
S026,87,150,49
S099,1390,96,45
S107,782,89,52
S169,1775,128,35
S189,319,96,51
S022,1606,6,38
S052,1968,114,54
S117,516,52,20
S195,591,69,44
S147,1374,195,49
S093,1532,52,43
S073,1771,116,51
S089,1692,51,24
S190,893,36,38
S123,981,177,54
S014,1232,94,53
S186,144,195,39
S137,1274,130,43
S042,191,74,49
S074,825,185,58
S194,1728,110,40
S179,1012,153,51
S140,623,88,34
S036,1154,173,28
S025,1838,66,23
S177,256,76,37
S200,793,34,46
S026,784,169,41
S046,71,173,35
S020,1490,103,26
S035,350,144,28
S102,358,175,37
S146,977,192,49
S160,1125,102,57
S101,1444,164,54
S165,947,195,28
S094,1244,188,33
S070,1946,183,29
S090,908,183,53
S181,930,179,50
S074,845,29,37
S021,836,25,21
S176,187,95,58
S116,1702,117,35
S065,1275,71,24
S163,661,167,30
S043,65,197,51
S041,858,110,52
